,B1_beta_hedged,B1_beta_hedged,B2_vol_managed,B3_pead_tsmom,B3_pead_tsmom,B4_pead_3sleeves,B4_pead_3sleeves,B4_pead_3sleeves,B4_pead_3sleeves,B5_hedged_3sleeves,B5_hedged_3sleeves,B5_hedged_3sleeves,B5_hedged_3sleeves,B5_hedged_3sleeves
2024-10-21,-0.3284995105153336,1.0081465072899074,2.0037243252798715,0.6553177493474844,0.5468556280501293,0.42205053827400024,0.5741151275077924,0.265995615751805,0.3521966441570326,-0.14740082335623322,0.45236483002706573,0.48877683511233627,0.22645718426773154,0.2998450185688999
2024-10-22,-0.32809683565129066,1.0075459021952855,2.0061695413675156,0.6598435181850841,0.5439733129460744,0.4244011537343591,0.576763194568205,0.2674902083459746,0.34987522837234136,-0.147955343892942,0.45435305753958916,0.49045784808004683,0.2274636682842907,0.29752080788109525
2024-10-23,-0.3286904738698841,1.0073246365669049,2.011761142256059,0.6636221853575044,0.5419280759508712,0.42384896132113087,0.581559268204157,0.26789906113082584,0.34612413082422,-0.1480525491811723,0.45373076542451246,0.49450232351684703,0.22779571307712193,0.294310823119305
2024-10-24,-0.3249762125866598,1.004247103241344,2.013985461486004,0.6677656172172025,0.5392908165431579,0.4262056771107761,0.5829464068421758,0.2701886482766204,0.34420581368393144,-0.1473079167252712,0.4552134677131855,0.49455176078445523,0.22921879298134293,0.2920124204071494
2024-10-25,-0.3270787788078772,1.004906931249227,2.0219282951199586,0.6660140099567848,0.5412920493160105,0.4244145560452478,0.5833247560951954,0.27063434594742486,0.34493602441814003,-0.14764500537767547,0.4536200416582399,0.49522164958276477,0.22975878502225666,0.29283822643898805
2024-10-28,-0.32762774671383826,1.0047390286806488,2.0269930730623322,0.665764649974941,0.5419596074906144,0.42414162961341423,0.5843926397259535,0.2705963525848097,0.34526860372410517,-0.1478044346218047,0.45327322110576307,0.496067927771238,0.229698601187294,0.2930849383288001
2024-10-29,-0.3292054191899951,1.0056972569691298,2.0291098666062357,0.6637360918204009,0.5435548363143018,0.422404445267799,0.5839880080857959,0.27012813374028694,0.34592058791960184,-0.14791332172920338,0.4518638310944703,0.4962154474291322,0.22952826238075819,0.293929219320983
2024-10-30,-0.3319265480208365,1.0062063922599973,2.042522351583192,0.6620555736265483,0.5460189424317095,0.4206387209641359,0.5847269954149544,0.27148138204224703,0.34691454723137816,-0.1485082321945241,0.4501897586329302,0.49708053604499397,0.23078823445808125,0.2949144993334949
2024-10-31,-0.3312949252746666,1.005142638281214,2.0477296396691465,0.6640780698189417,0.5451301556875704,0.4211501193385722,0.5864115719441694,0.27273384407673057,0.34571481962274286,-0.14844417267728785,0.4503768575344696,0.49811419784822003,0.23166766562593735,0.2936597234766371
2024-11-01,-0.32392250245886994,0.9985854443765864,2.0565744519369438,0.6674515588294505,0.5436711457653792,0.4212482502677128,0.5905176188202215,0.2737998162817114,0.3431268020054601,-0.1456585743811225,0.4490349732467324,0.49999097813526533,0.23182617011403042,0.2905252949131158
2024-11-04,-0.29304185045013886,1.0,2.0,0.6480435375976981,0.47319154540379194,0.42777182670067637,0.5401202481062328,0.23162173932471003,0.31235248870324533,-0.13513577491456094,0.46114838104857764,0.47707196287124787,0.20458451282048276,0.2758915545489192
2024-11-05,-0.2919153651396295,0.9993144205168165,1.9985432412179696,0.6497132691200623,0.47181514839607047,0.4283091310547785,0.5392600195170385,0.2336178903665859,0.31103372184731987,-0.1348133842203634,0.46150691268218585,0.47608448229614675,0.2062490234115712,0.2745954142399505
2024-11-06,-0.2960756548099413,1.0027923209776177,1.9963574999885845,0.6460538895751018,0.47465177936589076,0.4269313700105162,0.5374790536577263,0.23191465573008718,0.3136638254370455,-0.13609592853448896,0.46094959120604373,0.4754685948513841,0.20515801450310517,0.27747555429617626
2024-11-07,-0.3044973333734754,1.010132378507637,1.9893188561703286,0.649595204432921,0.4713345468075005,0.4278367129840009,0.5392000854222901,0.23176044884080496,0.3104305909985333,-0.13969494152262593,0.46342075308968006,0.47853345756525056,0.20568455367325508,0.27550333922556774
2024-11-08,-0.3063070466824587,1.012406361643632,1.9819266917638512,0.6475959063800754,0.47250115050073366,0.4271180213957921,0.535272459664898,0.23240476062030999,0.31163531844604314,-0.14016257695232892,0.46326549162941333,0.47568765390722667,0.2065342113912528,0.27694507877172425
2024-11-11,-0.30778640855343803,1.0136814863669137,1.9809131827264563,0.6479190276526412,0.4721701993726836,0.42766563878767594,0.5352596189678221,0.23220786960486758,0.31166081147948804,-0.14090644771457775,0.4640694110870591,0.4758915478259458,0.20645264198469082,0.27709309784600084
2024-11-12,-0.30764883739193905,1.0138964922108071,1.9782595887438492,0.6512493599324585,0.469286860196866,0.43330961793521316,0.5396718313624501,0.22753578195401794,0.3122406294802485,-0.1424841838610696,0.4695750370355319,0.47918294074405277,0.20203252937246075,0.2772432696299704
2024-11-13,-0.3087677521140632,1.012969024654941,1.9937184913819377,0.6498985174823407,0.471336539008158,0.42860533626010566,0.5364493937539743,0.23529273286173727,0.3108444631876779,-0.14165510696374436,0.46472545968935036,0.47657644831098456,0.20903178612232567,0.276151211965128
2024-11-14,-0.3088550808563112,1.0130571769827141,1.993600443913063,0.6524720931924423,0.4692321198981837,0.4298109482217513,0.5377212390661619,0.23594858985944692,0.30910303213543916,-0.14204289996805355,0.46590646607824426,0.47757697515616176,0.20955767719558452,0.27452977560493486
2024-11-15,-0.307234161396182,1.011024792313796,2.0004284194571977,0.6532066368579404,0.46904934314034935,0.42967394728435876,0.5387521357455689,0.2372018524867153,0.30853679581041993,-0.14139450215206753,0.4652911854690098,0.47801302903694465,0.2104596315770278,0.27375224811051746
2024-11-18,-0.3047244724850523,1.0070625824462667,2.0183597571538088,0.6513900916626689,0.4716057589088567,0.4281310586580007,0.5398840216292355,0.2388747380790108,0.3099664477786069,-0.14004800399355907,0.46283484689637755,0.47820566303724216,0.21158479956713566,0.27455472794314806
2024-11-19,-0.30546584280338446,1.0082381023367353,2.013029442978207,0.6527122817027852,0.47020998376027207,0.43241740212834356,0.5451957483489661,0.23153771557257097,0.3115108836346564,-0.1415563514231642,0.4672290224752478,0.4826630294313648,0.20498086341337982,0.2757812900252229
2024-11-20,-0.30809946414291706,1.0093414948994106,2.021329603280391,0.6485920601977962,0.4740488982084124,0.4262007453608614,0.5405383930242995,0.23700993133270454,0.3115054996083451,-0.14085374791388583,0.46144037568218066,0.4795046899243424,0.21024847651768794,0.27633254164188886
2024-11-21,-0.3078919024725953,1.009376674002716,2.019581863577125,0.6487731338813737,0.4737981177748486,0.42664780049994555,0.5395714214415553,0.2375584728625081,0.3115802955962335,-0.14089119452039348,0.4618903068875686,0.4786115798951683,0.21071952941919092,0.2763784952529584
2024-11-22,-0.30790132032390655,1.0109118774840469,2.0060375143998486,0.6506054355072836,0.47149801495438015,0.42809984591389605,0.5380155289207275,0.23732544000811562,0.3102467586876135,-0.141236248103302,0.463711557289564,0.4774881360821262,0.21062604312122457,0.2753436259143683
2024-11-25,-0.30824918715327637,1.0117837811908261,2.0007543784919632,0.6508366034878956,0.47098962993691035,0.42968051401927815,0.5367458220750255,0.23685861047196188,0.3109460426848979,-0.14180555221158456,0.4654564027743781,0.4763947296413463,0.21022649652453726,0.2759836217546052
2024-11-26,-0.3071750384619536,1.0126827482245386,1.9857757646633092,0.6506833117645117,0.4701962072772407,0.43084602141553435,0.5337591453327971,0.23579668682119115,0.3113375762484429,-0.14161987356934186,0.4668869042468634,0.47391435147709476,0.20935928666034986,0.2764305714073266
2024-11-27,-0.30976790863304654,1.0142736567613253,1.9893615298120848,0.6474390487446283,0.4730576968337149,0.43000135073720946,0.5324909265919899,0.234993053009874,0.314184708212378,-0.1424371032963003,0.46638208023662503,0.4732048346412367,0.2088295654220252,0.2792042370524027
2024-11-29,-0.3087769720804666,1.0132734511456165,1.9913681658030775,0.644708480993345,0.47540227937552865,0.4290360255965813,0.5318523677157049,0.23378561058345035,0.3163673358051229,-0.1417689331051405,0.46522477095617937,0.4725253283406098,0.20770730583887329,0.2810772092068011
2024-12-02,-0.3106662455186834,1.0151314950857702,1.9879687978958596,0.6402541477100406,0.47882101675395633,0.4269961818727102,0.5291305555884944,0.23227385113397644,0.3193337312778206,-0.14190048412695144,0.46367332364894387,0.47077770335387004,0.20665854396632743,0.2841174054807567
2024-12-03,-0.27598909279459566,1.0,1.1084343952378666,0.6337027232771107,0.3731054144425412,0.4271192652714237,0.4696742298256961,0.16899841482617736,0.25147518644290523,-0.12825208194432794,0.46469982072726074,0.42356201149611394,0.1524062935068747,0.2267855654985517
2024-12-04,-0.27631895143821067,1.0000787755052305,1.108680347577011,0.6329871366885924,0.37392467086596,0.4273243026851595,0.4687982362527386,0.16932663658420938,0.2524334065783453,-0.12845149181719795,0.4649033661272036,0.4227542606288407,0.15269587536445786,0.22764014431682814
2024-12-05,-0.27871150000636,1.0017439006230036,1.1087968388685654,0.6319944248464721,0.3749132140871348,0.4260690561948519,0.4690260889422906,0.1694063800737606,0.2527536842115161,-0.1291027749561041,0.46402074318006375,0.4234004620715004,0.15292697206426778,0.2281664692187248
2024-12-06,-0.2790340298148494,1.001233177326489,1.1092216456401356,0.6315704882221318,0.3753568164952806,0.4247646794502429,0.4709083345241891,0.16927691507795797,0.25244738443510817,-0.12892177932147184,0.4625986401094953,0.42509819236691515,0.15280959229952085,0.22788920671695556
2024-12-09,-0.27898148168929493,1.0017031168615336,1.108937127939284,0.6321661367762801,0.3747514132561355,0.4248651822888223,0.47145707453830643,0.1685420782173773,0.25186231631766187,-0.1288981546194168,0.4628181141562996,0.4256947452959401,0.15218241687995976,0.22741511451384758
2024-12-10,-0.2767732685065892,1.000210157548263,1.1088053753934095,0.631639090462343,0.3752651532343608,0.42511636877414455,0.47071334724547437,0.16817124514993928,0.2525672677314694,-0.12805138035231822,0.46275527982723363,0.42471440797912846,0.15173725419288292,0.2278859484592793
2024-12-11,-0.27701369862595165,0.9993469244016583,1.1094160551280803,0.6313044869388047,0.3756310097042757,0.4236275390183091,0.4722926474804588,0.16907365785675227,0.2520616335099957,-0.12780492320163186,0.4610654908348115,0.42607548193362077,0.1525286083488657,0.22739562546162795
2024-12-12,-0.2797039186910836,1.0014360957167046,1.109425031756808,0.6304806747227747,0.3764462837442251,0.4224879023023721,0.4721231117756823,0.16935658081271265,0.25225832785208463,-0.1285875605975084,0.4603876314822936,0.42644355670424455,0.15297074189275658,0.2278514562291105
2024-12-13,-0.2781627763503181,0.9999389376544906,1.1095876023823745,0.6312313178341168,0.3757131736723536,0.42259853831663874,0.4727825328883828,0.16981765768809565,0.25153352429507825,-0.12800948572517218,0.4601682182109124,0.42672391129997267,0.15327396859133124,0.2270290500254221
2024-12-16,-0.2787592546001265,0.9998275683727657,1.1099106383956852,0.6311824730300236,0.37577992312428304,0.42106111199259855,0.47465817768433066,0.17001645050063036,0.25068236057891524,-0.12786399473540463,0.45861059257786424,0.4285256693970022,0.15349237974730043,0.2263182884516571
2024-12-17,-0.28050773606168544,1.0009642907886986,1.1100393664707295,0.6308313980031873,0.3761344675055792,0.4199310796756311,0.47560688208974955,0.16997916667587715,0.2503847359893751,-0.1282725508360982,0.45772799238263145,0.42970905987456864,0.1535755487591334,0.226221683412548
2024-12-18,-0.2792253082604266,0.9997525504746267,1.110156502436607,0.6312703188740361,0.3757070773354864,0.4206811176965569,0.47524683108577026,0.17046886574121026,0.25037273018302186,-0.1279738065500777,0.45820395110123113,0.42906389057435734,0.15390325610297673,0.22604232301901114
2024-12-19,-0.26984970724061635,0.9914065673321414,1.1107319553843906,0.6323725123434139,0.37464993950701236,0.42050188505128505,0.4773142195105406,0.17118076135743285,0.24912690340261814,-0.12418015291972502,0.45622809969235595,0.42925501927037757,0.15394513302066007,0.22404313416541474
2024-12-20,-0.26996705294292106,0.9912615387423941,1.1108658789222075,0.6318684423088929,0.37515605137666486,0.4192752981818422,0.47817980585775,0.17115185331644905,0.24893420018083393,-0.12391545489786711,0.45499116709620824,0.4301221882060262,0.15395089621556993,0.22391602821669393
2024-12-23,-0.2734947681598276,0.9944432014938958,1.1106243252665327,0.6327486473608213,0.374271831929931,0.42004120985980115,0.47807246912351675,0.1709284218266346,0.24845504412535632,-0.12552786261529228,0.4564267551285939,0.43059586420355156,0.15395379626927022,0.2237813748970525
2024-12-24,-0.27612474324498815,0.9960111589194205,1.1108978323856842,0.6335820330922332,0.37346333802994464,0.4196304179512434,0.47697457957894535,0.173937471003445,0.24735009587015586,-0.12651005871837687,0.45633516474565916,0.4299412697570498,0.15678591762178726,0.2229595010845669
2024-12-26,-0.2792659807568913,0.9990246062447826,1.1105823479987056,0.6309693741141803,0.3760289717910582,0.4183356168471041,0.47759343726426606,0.170861892014149,0.2493089495626272,-0.12739005712324963,0.455715376832251,0.43124504454428053,0.15428047892498697,0.2251145863211112
2024-12-27,-0.2789049242484484,0.9989885125066672,1.1104443880216186,0.630852137219419,0.37613704722831987,0.41867795389634305,0.4768669068501927,0.17082722004342069,0.2496310625375456,-0.12732452488493742,0.45605411257320033,0.43055674199426375,0.15423760854291838,0.22538854225943733
2024-12-30,-0.27568388694849294,0.9960001845127043,1.1107101540065512,0.6317620142273626,0.37525241448823005,0.4189493621553143,0.47774171105607544,0.17135548824462712,0.24884648990704786,-0.12612760444495308,0.45567812718336104,0.43071176607706047,0.15448687703171335,0.22434949402473542
2024-12-31,-0.2719373593673787,0.9928134141772098,1.1108579823549156,0.6332943645377115,0.37374552973793346,0.41723859216385906,0.4803931292326733,0.17210878579302796,0.2462378751297179,-0.12416875732559784,0.4533264873254351,0.43263369139505814,0.1549981770931928,0.2217575448025362
2025-01-02,-0.270668962977193,0.9917765846798097,1.1108844521635042,0.6325102516686616,0.3745224374413348,0.41771221827193744,0.47985330629688644,0.1715034647733486,0.24733606723924653,-0.12378561971622934,0.4535713212341243,0.43189067343434623,0.1543612306621419,0.22261415987508
2025-01-03,-0.25654855742043436,1.0,2.0,0.6291093140472989,0.3762498685731639,0.4344767329355949,0.4917436393785458,0.16361390487074373,0.259846436883026,-0.12106401025434298,0.4718951120662201,0.4411499892515489,0.14678028670863902,0.23311181611391762
2025-01-06,-0.25994844755554264,1.0031621371502921,1.9958334971553382,0.6287757246179473,0.37656927387357503,0.43463504412167014,0.49092347042583123,0.1632077433092928,0.2602998120901611,-0.12250936723949406,0.47277358190277996,0.44107335523382046,0.14663504859347654,0.2338680433953423
2025-01-07,-0.2627640833106015,1.0046317369181863,2.003357400265302,0.6282566347757549,0.3771040923916939,0.43363207580181873,0.4923446938968712,0.16331435315517828,0.26028285468968937,-0.12347404528437488,0.472081050863132,0.44272393076695277,0.14685478136719352,0.23405035124355414
2025-01-08,-0.2584468655369186,1.00160088223403,1.9994005094974039,0.6284576529610709,0.3768942124654915,0.4331680698162837,0.49231665124500845,0.16324991442255668,0.25977651440695904,-0.1215279830798411,0.4709770219732201,0.44213650639043894,0.14661041150811405,0.23329838678362774
2025-01-10,-0.25881625485718285,1.0019270918630354,1.9990857986325263,0.6273487657910347,0.3779928149453387,0.4317962044387844,0.49194310249722345,0.16344570229084504,0.26016766382369055,-0.12133482461548219,0.46971025075602096,0.44201261114556145,0.14685653947247743,0.23376156274698268
2025-01-13,-0.2547531815999283,0.9979243272889293,2.006654763495383,0.6239863941654594,0.381346615981127,0.43089251161774694,0.4910001088588336,0.1627036183489187,0.26333811553183406,-0.1194500477716123,0.46791214860788327,0.44039819463082447,0.1459355680130158,0.23619878807612743
2025-01-14,-0.2546121207840591,0.9982716838003692,2.002121987711582,0.623581849855535,0.381735716515697,0.4300823310417089,0.4893212640147135,0.16381366410866474,0.2632818560049222,-0.11916599709241694,0.4672206499944637,0.4390693124763181,0.14699045016824608,0.23624353161176778
2025-01-15,-0.2547444234414293,0.9985720568991834,2.0002052154001873,0.6234533928047152,0.3818579942333641,0.4308059188861485,0.4897906385524852,0.16228997756155347,0.2638636440001773,-0.11939114990174071,0.4680010832910387,0.4394851894875516,0.14562148788992593,0.23676271952647213
2025-01-16,-0.2602430752562235,1.0031659912333308,1.9980789546135918,0.623187762051367,0.38211571343975165,0.4312616099547303,0.4889507665380363,0.16210158557357265,0.26443368724792865,-0.1217891883471852,0.4694640644309907,0.43963802980384176,0.14575296039361138,0.23776444016761944
2025-01-17,-0.258991932069438,1.0026064787111109,1.9938326747250794,0.6260310239420737,0.3792852801601128,0.4342503430610916,0.48850755809135554,0.16255415035476592,0.26309361154406846,-0.12199980649355392,0.4722841959383682,0.4388368583822097,0.14602589351408674,0.23634265639926336
2025-01-21,-0.26232066972466556,1.0051702863066814,1.9946757503275891,0.6253766590988922,0.3799363466718764,0.43297014205317963,0.48991983653851323,0.16159306869175508,0.26304322618423087,-0.12307254186327694,0.4715940313473855,0.4407617949048667,0.14537898996699306,0.23664974525156682
2025-01-22,-0.2652958590036326,1.0075368010633532,1.9947008022143666,0.6277125758601044,0.37762034246858045,0.43448013911281513,0.4909058253509219,0.16198145927306518,0.2613752619226528,-0.12470335143434656,0.4735965961094033,0.4419828278665085,0.14583861045094557,0.23532696381498835
2025-01-23,-0.26712175695809587,1.0089881346846077,1.9947259246978712,0.6277782926921011,0.3775552514834981,0.4342381172508662,0.49117696518496695,0.1619804572800261,0.26115729624754913,-0.12540284115206085,0.4736790451629783,0.44255045147969757,0.14594439393787229,0.235302727028428
2025-01-24,-0.26890736812483174,1.0104073739419481,1.9947511177599733,0.6271018303818559,0.3782260342799432,0.43355264830381146,0.49101961688717055,0.16194471356941975,0.26149006568784233,-0.12596737961211776,0.4733167786504958,0.4427692653485317,0.14603111441612115,0.23579457988773148
2025-01-27,-0.2678474203669913,1.0095607387406327,1.9947763813825767,0.6277401322489611,0.37759322333505463,0.4334664873938411,0.49164035064482337,0.16210018162919965,0.2607352943906594,-0.12550424611724667,0.47304603214624935,0.4431634802990815,0.14611673056064228,0.23502619414256748
2025-01-28,-0.26299783525094,1.0056964985117234,1.994801715547618,0.6302614446417928,0.3750934006785007,0.4339707481982875,0.49273864049219873,0.16336906258097655,0.2582730787684535,-0.12361228205713501,0.4726899714565611,0.44330345854901243,0.14697867086233432,0.2323612147685212
2025-01-29,-0.2657951571559911,1.0079213137458742,1.9948271202370698,0.6293987782329125,0.3759488061343501,0.43446161534060984,0.4924511029743483,0.1623272216824854,0.25951007731073233,-0.12490782426114182,0.47366272460916825,0.4434549201794613,0.14617655377230407,0.23369024848258116
2025-01-30,-0.26422494332033675,1.006668358755436,1.9948525954329341,0.6288203553239684,0.37652238315026365,0.43334587713953826,0.4929458684697024,0.16209010943544985,0.25947700485118363,-0.1239645085463977,0.47229132418067765,0.4437548338374271,0.1459151484573996,0.23358381221415447
2025-01-31,-0.2659567608401749,1.0080447150743814,1.9948781411172503,0.6281439513899655,0.377193108751649,0.43308588706074586,0.49247188161939925,0.1620338462480401,0.26006301857309894,-0.12461909536319876,0.4723385112729448,0.4436386047561425,0.1459666473472019,0.2342752937062217
2025-02-03,-0.2641037996311225,1.0065666089357475,1.9949037572720885,0.6286008322182353,0.3767401787718665,0.43415662632708957,0.4919011252000662,0.1622572312424076,0.2602036724009182,-0.12412290321650483,0.47306388607963934,0.4427104202862268,0.14603131271267134,0.2341829917989679
2025-02-04,-0.25167210176756655,1.0,2.0,0.6345477784368972,0.37882831214047796,0.4329393225393059,0.5048863941607319,0.1634979397756354,0.258467019175164,-0.11723765254355706,0.4658349166243014,0.4548252673136627,0.14728658768335287,0.23283917421368433
2025-02-05,-0.25372919566462127,1.0016416734637015,2.0000259541129553,0.6350330178934445,0.37835587774096646,0.4333168188157833,0.5049185262751702,0.16371746667555226,0.2581723480565207,-0.11818524447631175,0.4665575269959987,0.45516291648449786,0.14758444329865433,0.232731565157536
2025-02-06,-0.254959855470527,1.002622261155818,2.000051979185045,0.635532019653726,0.3778675711747171,0.43364543210868595,0.5057169702453089,0.16320846831509958,0.2578320857400709,-0.11877754132015611,0.46708924757258513,0.45605637687058553,0.14718165913688266,0.23251338946874828
2025-02-07,-0.25601222718267874,1.003460397695197,2.000078075198365,0.6360412173785458,0.3773692843638575,0.43452220484024806,0.5061511426353319,0.1626568631599781,0.2578061436908082,-0.11943194889805801,0.46812307465784286,0.45653513579834104,0.14671225026705922,0.2325344208584108
2025-02-10,-0.25301507978186394,1.001063266525481,2.000104242135044,0.6357404902059163,0.37766384625618354,0.43444824277526306,0.506487152910356,0.1620587238796035,0.2580854875431988,-0.11816621104688549,0.4675288655740182,0.4563359986906113,0.14601205417191304,0.23253047590414197
2025-02-11,-0.25511147990275046,1.0027354852966406,2.000130479977244,0.6336707299299337,0.3796901417046584,0.43326316278126226,0.5052397026773412,0.16198889599272123,0.25960762254241376,-0.11874641390165189,0.4667420024230155,0.45568895437213724,0.14610203878209696,0.2341469315188371
2025-02-12,-0.2552943330293052,1.0028789184603766,2.000156788707163,0.6335479843546256,0.3798104748872155,0.4332100920920016,0.5051123655470766,0.16202915685780941,0.2597083959962507,-0.11880927633873961,0.4667213609632995,0.4556097660457179,0.14614979019295313,0.2342561568687878
2025-02-13,-0.25421721665142155,1.0020038586261786,2.0003010703850013,0.6320850762010847,0.381243498561263,0.4322887707071049,0.503983761292531,0.16231172032506083,0.2607359191639803,-0.11813600965181459,0.46563619519180083,0.4545014073775036,0.14637556006250874,0.23513623119517826
2025-02-14,-0.2575880326679899,1.0046502109278177,2.000762894667934,0.6320182749975473,0.38131196645447185,0.4318409162142826,0.5041474972620323,0.1625022214973672,0.2605401069420153,-0.11942098479175407,0.46576821258960865,0.4552496117733757,0.14674093127657975,0.2352700016977332
2025-02-18,-0.25725836213561215,1.0045813188424213,1.9988375637425797,0.6352032058504911,0.37818131581850634,0.4335180500146651,0.5061573726289764,0.1622988724775542,0.2581039029330843,-0.11969334820647144,0.46739666924621687,0.45688816364853146,0.14650074822253392,0.23298014534316952
2025-02-19,-0.2581530235887949,1.0052890719655991,1.9989077678587537,0.6336447680567637,0.37970738486278716,0.4327394178604481,0.5057918046095552,0.16159668662442372,0.25931619886446516,-0.11986952028492691,0.4667910417200556,0.45678702135634697,0.14594002605717804,0.2341917622809017
2025-02-20,-0.2591280045448823,1.005854790901235,2.0010168755661426,0.6341260112676846,0.37925038189881055,0.4327899736598213,0.506143402015207,0.16209427407848737,0.25883777021595233,-0.12029570655091736,0.46695073722968206,0.4572075207403134,0.14642237927542803,0.23381234393890402
2025-02-21,-0.258218155267193,1.004728939308314,2.0049794347230154,0.6343937157925613,0.37901474524078105,0.4327690684735357,0.5071039310545725,0.16213020305246958,0.25855530115185066,-0.11993448581951506,0.46666605839252234,0.4578180284690637,0.14637261786239772,0.23342607101743548
2025-02-24,-0.2535328217201275,1.0002604927388297,2.0122755825380816,0.6364561713822423,0.37704441448433024,0.43348380160802524,0.5100841572190881,0.16208790875588508,0.2568011019686997,-0.11820504849107999,0.46635318948338855,0.45944108005372924,0.14599521041479507,0.23130492091878704
2025-02-25,-0.251993000002615,0.9990573390059893,2.012017765746615,0.6373282767025539,0.3761890970613446,0.4339707812353937,0.5108394383076811,0.1618526096491645,0.25615539481255667,-0.11768184292779407,0.46656418568588226,0.45981299259935504,0.1456855661914907,0.23056868719734483
2025-02-26,-0.2495850456213906,0.9977636677543621,2.005695867727681,0.6389399589448119,0.3745693907917733,0.4350423420722718,0.5104244193764633,0.16207719436997967,0.2550373360710597,-0.11690540332764812,0.4673515743464884,0.45908122997359396,0.1457739773362234,0.22938333176872672
2025-02-27,-0.24924241349244616,0.9978433364813345,2.0021586567530036,0.6394256338944141,0.3740702348358411,0.4356380223682097,0.5105542467322699,0.1613951762752362,0.25485249369531293,-0.11688853790858805,0.4679638871602613,0.4591709100338154,0.14515199988969998,0.2292035610386937
2025-02-28,-0.24616446371551223,0.9937911432703179,2.0182875381990524,0.638470674982739,0.37511242069745093,0.434395171710783,0.5123289549394962,0.16234711136812688,0.2552145788122876,-0.11537670190902703,0.4657875583107776,0.4599363211194205,0.14574490164398246,0.22911540201515337
2025-03-03,-0.25050487740077193,0.9975781361010607,2.015036946910487,0.6372773562376989,0.376258502056895,0.43462751498223634,0.5098976404087273,0.16275722060216566,0.2566108714506575,-0.11723463029031718,0.4668599876576734,0.4585623043135855,0.1463711933696689,0.23077587185931364
2025-03-04,-0.1445800041573325,1.0,2.0,0.6162989564214802,0.3368281524208816,0.4251807266786555,0.4763451415587572,0.14727085460904335,0.23237559810858685,-0.06394344850192715,0.4422703462668576,0.42021243584991747,0.12991639705289537,0.20499236287738223
2025-03-05,-0.14416013654992008,0.9982569886569205,2.022374384674254,0.6155783349313938,0.33713764071485824,0.42392466087744707,0.48009226894168244,0.14731871265528612,0.232173473137253,-0.06361948298319897,0.44054199047408993,0.4231128840283524,0.12983430356070544,0.20461814148878774
2025-03-06,-0.14439894464154887,0.9997794987674794,2.0013620098125715,0.6184581771821853,0.3345262636827731,0.42660023575044087,0.4781534067523903,0.1468544250038817,0.2307496096211304,-0.06405862727027369,0.4435247253571621,0.4215964139940814,0.12948417408821436,0.2034560594424049
2025-03-07,-0.14258633152815844,0.9971719412357191,2.0178644681580735,0.6196524202471488,0.332858441332335,0.42559778138556975,0.4822367561895556,0.1475305301853387,0.2286181890324868,-0.0631892989825156,0.44191189475462306,0.42464846124481753,0.1299125622958747,0.2013168032904186
2025-03-10,-0.14343614878862723,0.9979414693063815,2.0175142432792463,0.6199672180557699,0.33252994237765476,0.4266249207327993,0.48200404058464863,0.1471496864099529,0.22882751890179392,-0.06367435893306862,0.44300745556441395,0.4244713698035757,0.1295856957564862,0.20151434888218564
2025-03-11,-0.14214590610159877,0.9940131975204923,2.064585531805377,0.6156679997029243,0.3361039354833931,0.42129840244622047,0.4877795117616556,0.1482640906746829,0.22999417079232112,-0.06247434328389922,0.4368773145407043,0.42896923423844324,0.13038828386226922,0.2022643857421717
2025-03-12,-0.1411746948983037,0.9927908954523391,2.0711511572187082,0.6156067486417278,0.33602877220193644,0.42124547364443,0.4881424732615583,0.14881670773008923,0.22993672440511356,-0.06207405832079491,0.4365269568250591,0.42899805882116154,0.13078574849223648,0.20207708573770253
2025-03-13,-0.14178355232825035,0.9935169541109883,2.0678614855114694,0.6168236234567512,0.33478995770334186,0.4208253551892317,0.4890020624954464,0.14917997418443657,0.2284090581270921,-0.06226648034211779,0.43631862001518246,0.42997722106661534,0.1311732519312447,0.20083901400895338
2025-03-14,-0.14166173591959125,0.9914906224775892,2.101373446162357,0.6133886908602637,0.33777666853442206,0.41690478151617044,0.4918928366829361,0.15060981845811763,0.2295782597476737,-0.061726836592428565,0.432026187165588,0.4322914077253404,0.13236080215676013,0.20176083424737237
2025-03-17,-0.14276747616815016,0.9944579984616528,2.0664859779951232,0.6158205458284899,0.3359034766795722,0.4202749027061598,0.4876480605748841,0.14968706438422466,0.22924178469921547,-0.06259530217440405,0.4360124629516083,0.4290469881410894,0.13169904554120695,0.2016936090452938
2025-03-18,-0.14276117419871906,0.9955638942619293,2.047742331912045,0.6177738984481088,0.334213565819644,0.4216370953398035,0.4865795198574614,0.1489853137535192,0.22810422627007368,-0.06275977047696746,0.4376635443756052,0.428339667404712,0.13115290951839367,0.20080189244864746
2025-03-19,-0.14229549426869753,0.9939452429711113,2.0683154721426296,0.6157766147566234,0.3359126708049243,0.41938131857731215,0.48810332349474017,0.15020671516519093,0.22877695487782482,-0.06228715693332236,0.4350807005537767,0.4294428856320834,0.13215481660728973,0.20128245586492652
2025-03-20,-0.1427876891389138,0.9954989540845169,2.0492992458516173,0.6170000569729552,0.3350146258332777,0.4213304428933701,0.4860590464365025,0.14913368184761422,0.22877122794865254,-0.0627313230593594,0.4373553971671573,0.42789143191445783,0.13128656927649054,0.20139373811771188
