date,SPY,QQQ,IWM,EFA,EEM,VNQ,GLD,IEF,TLT,TIP,LQD,DBC
2013-09-23,,,,,,,,,,,,
2013-09-24,,,,,,,,,,,,
2013-09-25,,,,,,,,,,,,
2013-09-26,,,,,,,,,,,,
2013-09-27,,,,,,,,,,,,
2013-09-30,,,,,,,,,,,,
2013-10-01,0.28387189293696025,0.24995019632221008,0.20661514978284673,0.2015127050955906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-02,,,,,,,,,,,,
2013-10-03,,,,,,,,,,,,
2013-10-04,,,,,,,,,,,,
2013-10-07,,,,,,,,,,,,
2013-10-08,,,,,,,,,,,,
2013-10-09,,,,,,,,,,,,
2013-10-10,,,,,,,,,,,,
2013-10-11,,,,,,,,,,,,
2013-10-14,,,,,,,,,,,,
2013-10-15,,,,,,,,,,,,
2013-10-16,,,,,,,,,,,,
2013-10-17,,,,,,,,,,,,
2013-10-18,,,,,,,,,,,,
2013-10-21,,,,,,,,,,,,
2013-10-22,,,,,,,,,,,,
2013-10-23,,,,,,,,,,,,
2013-10-24,,,,,,,,,,,,
2013-10-25,,,,,,,,,,,,
2013-10-28,,,,,,,,,,,,
2013-10-29,,,,,,,,,,,,
2013-10-30,,,,,,,,,,,,
2013-10-31,,,,,,,,,,,,
2013-11-01,0.2866453084132684,0.25608670290095203,0.21263002051446306,0.23846335213153913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-04,,,,,,,,,,,,
2013-11-05,,,,,,,,,,,,
2013-11-06,,,,,,,,,,,,
2013-11-07,,,,,,,,,,,,
2013-11-08,,,,,,,,,,,,
2013-11-11,,,,,,,,,,,,
2013-11-12,,,,,,,,,,,,
2013-11-13,,,,,,,,,,,,
2013-11-14,,,,,,,,,,,,
2013-11-15,,,,,,,,,,,,
2013-11-18,,,,,,,,,,,,
2013-11-19,,,,,,,,,,,,
2013-11-20,,,,,,,,,,,,
2013-11-21,,,,,,,,,,,,
2013-11-22,,,,,,,,,,,,
2013-11-25,,,,,,,,,,,,
2013-11-26,,,,,,,,,,,,
2013-11-27,,,,,,,,,,,,
2013-11-29,,,,,,,,,,,,
2013-12-02,0.28380354789845746,0.24651780918714494,0.2139740095076728,0.24662962919819917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-03,,,,,,,,,,,,
2013-12-04,,,,,,,,,,,,
2013-12-05,,,,,,,,,,,,
2013-12-06,,,,,,,,,,,,
2013-12-09,,,,,,,,,,,,
2013-12-10,,,,,,,,,,,,
2013-12-11,,,,,,,,,,,,
2013-12-12,,,,,,,,,,,,
2013-12-13,,,,,,,,,,,,
2013-12-16,,,,,,,,,,,,
2013-12-17,,,,,,,,,,,,
2013-12-18,,,,,,,,,,,,
2013-12-19,,,,,,,,,,,,
2013-12-20,,,,,,,,,,,,
2013-12-23,,,,,,,,,,,,
2013-12-24,,,,,,,,,,,,
2013-12-26,,,,,,,,,,,,
2013-12-27,,,,,,,,,,,,
2013-12-30,,,,,,,,,,,,
2013-12-31,,,,,,,,,,,,
2014-01-02,0.3170681139231526,0.2826374449840948,0.2360609083466288,0.29397449354116434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-03,,,,,,,,,,,,
2014-01-06,,,,,,,,,,,,
2014-01-07,,,,,,,,,,,,
2014-01-08,,,,,,,,,,,,
2014-01-09,,,,,,,,,,,,
2014-01-10,,,,,,,,,,,,
2014-01-13,,,,,,,,,,,,
2014-01-14,,,,,,,,,,,,
2014-01-15,,,,,,,,,,,,
2014-01-16,,,,,,,,,,,,
2014-01-17,,,,,,,,,,,,
2014-01-21,,,,,,,,,,,,
2014-01-22,,,,,,,,,,,,
2014-01-23,,,,,,,,,,,,
2014-01-24,,,,,,,,,,,,
2014-01-27,,,,,,,,,,,,
2014-01-28,,,,,,,,,,,,
2014-01-29,,,,,,,,,,,,
2014-01-30,,,,,,,,,,,,
2014-01-31,,,,,,,,,,,,
2014-02-03,0.29862464550726964,0.2613857746370358,0.21811604028319692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2014-02-04,,,,,,,,,,,,
2014-02-05,,,,,,,,,,,,
2014-02-06,,,,,,,,,,,,
2014-02-07,,,,,,,,,,,,
2014-02-10,,,,,,,,,,,,
2014-02-11,,,,,,,,,,,,
2014-02-12,,,,,,,,,,,,
2014-02-13,,,,,,,,,,,,
2014-02-14,,,,,,,,,,,,
2014-02-18,,,,,,,,,,,,
2014-02-19,,,,,,,,,,,,
2014-02-20,,,,,,,,,,,,
2014-02-21,,,,,,,,,,,,
2014-02-24,,,,,,,,,,,,
2014-02-25,,,,,,,,,,,,
2014-02-26,,,,,,,,,,,,
2014-02-27,,,,,,,,,,,,
2014-02-28,,,,,,,,,,,,
2014-03-03,0.2906374960109427,0.261325042389755,0.2228226996468152,0.23814675748792852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-04,,,,,,,,,,,,
2014-03-05,,,,,,,,,,,,
2014-03-06,,,,,,,,,,,,
2014-03-07,,,,,,,,,,,,
2014-03-10,,,,,,,,,,,,
2014-03-11,,,,,,,,,,,,
2014-03-12,,,,,,,,,,,,
2014-03-13,,,,,,,,,,,,
2014-03-14,,,,,,,,,,,,
2014-03-17,,,,,,,,,,,,
2014-03-18,,,,,,,,,,,,
2014-03-19,,,,,,,,,,,,
2014-03-20,,,,,,,,,,,,
2014-03-21,,,,,,,,,,,,
2014-03-24,,,,,,,,,,,,
2014-03-25,,,,,,,,,,,,
2014-03-26,,,,,,,,,,,,
2014-03-27,,,,,,,,,,,,
2014-03-28,,,,,,,,,,,,
2014-03-31,,,,,,,,,,,,
2014-04-01,0.2972345489866808,0.24449020496722845,0.21404947673822225,0.23100725136556657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-02,,,,,,,,,,,,
2014-04-03,,,,,,,,,,,,
2014-04-04,,,,,,,,,,,,
2014-04-07,,,,,,,,,,,,
2014-04-08,,,,,,,,,,,,
2014-04-09,,,,,,,,,,,,
2014-04-10,,,,,,,,,,,,
2014-04-11,,,,,,,,,,,,
2014-04-14,,,,,,,,,,,,
2014-04-15,,,,,,,,,,,,
2014-04-16,,,,,,,,,,,,
2014-04-17,,,,,,,,,,,,
2014-04-21,,,,,,,,,,,,
2014-04-22,,,,,,,,,,,,
2014-04-23,,,,,,,,,,,,
2014-04-24,,,,,,,,,,,,
2014-04-25,,,,,,,,,,,,
2014-04-28,,,,,,,,,,,,
2014-04-29,,,,,,,,,,,,
2014-04-30,,,,,,,,,,,,
2014-05-01,0.29809330122419536,0.21798979463222862,0.20351526067814288,0.24926862336246058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-02,,,,,,,,,,,,
2014-05-05,,,,,,,,,,,,
2014-05-06,,,,,,,,,,,,
2014-05-07,,,,,,,,,,,,
2014-05-08,,,,,,,,,,,,
2014-05-09,,,,,,,,,,,,
2014-05-12,,,,,,,,,,,,
2014-05-13,,,,,,,,,,,,
2014-05-14,,,,,,,,,,,,
2014-05-15,,,,,,,,,,,,
2014-05-16,,,,,,,,,,,,
2014-05-19,,,,,,,,,,,,
2014-05-20,,,,,,,,,,,,
2014-05-21,,,,,,,,,,,,
2014-05-22,,,,,,,,,,,,
2014-05-23,,,,,,,,,,,,
2014-05-27,,,,,,,,,,,,
2014-05-28,,,,,,,,,,,,
2014-05-29,,,,,,,,,,,,
2014-05-30,,,,,,,,,,,,
2014-06-02,0.3142946723535759,0.21088270662034578,0.0,0.3037767773323142,0.0,0.3197669638650828,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-03,,,,,,,,,,,,
2014-06-04,,,,,,,,,,,,
2014-06-05,,,,,,,,,,,,
2014-06-06,,,,,,,,,,,,
2014-06-09,,,,,,,,,,,,
2014-06-10,,,,,,,,,,,,
2014-06-11,,,,,,,,,,,,
2014-06-12,,,,,,,,,,,,
2014-06-13,,,,,,,,,,,,
2014-06-16,,,,,,,,,,,,
2014-06-17,,,,,,,,,,,,
2014-06-18,,,,,,,,,,,,
2014-06-19,,,,,,,,,,,,
2014-06-20,,,,,,,,,,,,
2014-06-23,,,,,,,,,,,,
2014-06-24,,,,,,,,,,,,
2014-06-25,,,,,,,,,,,,
2014-06-26,,,,,,,,,,,,
2014-06-27,,,,,,,,,,,,
2014-06-30,,,,,,,,,,,,
2014-07-01,0.3083545330969366,0.20833336847300632,0.0,0.3632144860027076,0.0,0.318025913214448,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-02,,,,,,,,,,,,
2014-07-03,,,,,,,,,,,,
2014-07-07,,,,,,,,,,,,
2014-07-08,,,,,,,,,,,,
2014-07-09,,,,,,,,,,,,
2014-07-10,,,,,,,,,,,,
2014-07-11,,,,,,,,,,,,
2014-07-14,,,,,,,,,,,,
2014-07-15,,,,,,,,,,,,
2014-07-16,,,,,,,,,,,,
2014-07-17,,,,,,,,,,,,
2014-07-18,,,,,,,,,,,,
2014-07-21,,,,,,,,,,,,
2014-07-22,,,,,,,,,,,,
2014-07-23,,,,,,,,,,,,
2014-07-24,,,,,,,,,,,,
2014-07-25,,,,,,,,,,,,
2014-07-28,,,,,,,,,,,,
2014-07-29,,,,,,,,,,,,
2014-07-30,,,,,,,,,,,,
2014-07-31,,,,,,,,,,,,
2014-08-01,0.3572188416359649,0.2831688250964832,0.0,0.0,0.2624251461403068,0.3262367264557877,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-04,,,,,,,,,,,,
2014-08-05,,,,,,,,,,,,
2014-08-06,,,,,,,,,,,,
2014-08-07,,,,,,,,,,,,
2014-08-08,,,,,,,,,,,,
2014-08-11,,,,,,,,,,,,
2014-08-12,,,,,,,,,,,,
2014-08-13,,,,,,,,,,,,
2014-08-14,,,,,,,,,,,,
2014-08-15,,,,,,,,,,,,
2014-08-18,,,,,,,,,,,,
2014-08-19,,,,,,,,,,,,
2014-08-20,,,,,,,,,,,,
2014-08-21,,,,,,,,,,,,
2014-08-22,,,,,,,,,,,,
2014-08-25,,,,,,,,,,,,
2014-08-26,,,,,,,,,,,,
2014-08-27,,,,,,,,,,,,
2014-08-28,,,,,,,,,,,,
2014-08-29,,,,,,,,,,,,
2014-09-02,0.38330060350984096,0.3416826915137694,0.0,0.0,0.2876600427147462,0.3415630800017548,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-03,,,,,,,,,,,,
2014-09-04,,,,,,,,,,,,
2014-09-05,,,,,,,,,,,,
2014-09-08,,,,,,,,,,,,
2014-09-09,,,,,,,,,,,,
2014-09-10,,,,,,,,,,,,
2014-09-11,,,,,,,,,,,,
2014-09-12,,,,,,,,,,,,
2014-09-15,,,,,,,,,,,,
2014-09-16,,,,,,,,,,,,
2014-09-17,,,,,,,,,,,,
2014-09-18,,,,,,,,,,,,
2014-09-19,,,,,,,,,,,,
2014-09-22,,,,,,,,,,,,
2014-09-23,,,,,,,,,,,,
2014-09-24,,,,,,,,,,,,
2014-09-25,,,,,,,,,,,,
2014-09-26,,,,,,,,,,,,
2014-09-29,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,
2014-10-01,0.29707961456155685,0.24654907983159613,0.0,0.0,0.0,0.0,0.0,0.0,0.2554233736389083,0.0,0.5,0.0
2014-10-02,,,,,,,,,,,,
2014-10-03,,,,,,,,,,,,
2014-10-06,,,,,,,,,,,,
2014-10-07,,,,,,,,,,,,
2014-10-08,,,,,,,,,,,,
2014-10-09,,,,,,,,,,,,
2014-10-10,,,,,,,,,,,,
2014-10-13,,,,,,,,,,,,
2014-10-14,,,,,,,,,,,,
2014-10-15,,,,,,,,,,,,
2014-10-16,,,,,,,,,,,,
2014-10-17,,,,,,,,,,,,
2014-10-20,,,,,,,,,,,,
2014-10-21,,,,,,,,,,,,
2014-10-22,,,,,,,,,,,,
2014-10-23,,,,,,,,,,,,
2014-10-24,,,,,,,,,,,,
2014-10-27,,,,,,,,,,,,
2014-10-28,,,,,,,,,,,,
2014-10-29,,,,,,,,,,,,
2014-10-30,,,,,,,,,,,,
2014-10-31,,,,,,,,,,,,
2014-11-03,0.37663059216276185,0.31672768217359126,0.0,0.0,0.0,0.3746561176496254,0.0,0.0,0.4319856080140215,0.0,0.0,0.0
2014-11-04,,,,,,,,,,,,
2014-11-05,,,,,,,,,,,,
2014-11-06,,,,,,,,,,,,
2014-11-07,,,,,,,,,,,,
2014-11-10,,,,,,,,,,,,
2014-11-11,,,,,,,,,,,,
2014-11-12,,,,,,,,,,,,
2014-11-13,,,,,,,,,,,,
2014-11-14,,,,,,,,,,,,
2014-11-17,,,,,,,,,,,,
2014-11-18,,,,,,,,,,,,
2014-11-19,,,,,,,,,,,,
2014-11-20,,,,,,,,,,,,
2014-11-21,,,,,,,,,,,,
2014-11-24,,,,,,,,,,,,
2014-11-25,,,,,,,,,,,,
2014-11-26,,,,,,,,,,,,
2014-11-28,,,,,,,,,,,,
2014-12-01,0.3766940309304362,0.3082987864619588,0.0,0.0,0.0,0.36170061643809814,0.0,0.0,0.4533065661695068,0.0,0.0,0.0
2014-12-02,,,,,,,,,,,,
2014-12-03,,,,,,,,,,,,
2014-12-04,,,,,,,,,,,,
2014-12-05,,,,,,,,,,,,
2014-12-08,,,,,,,,,,,,
2014-12-09,,,,,,,,,,,,
2014-12-10,,,,,,,,,,,,
2014-12-11,,,,,,,,,,,,
2014-12-12,,,,,,,,,,,,
2014-12-15,,,,,,,,,,,,
2014-12-16,,,,,,,,,,,,
2014-12-17,,,,,,,,,,,,
2014-12-18,,,,,,,,,,,,
2014-12-19,,,,,,,,,,,,
2014-12-22,,,,,,,,,,,,
2014-12-23,,,,,,,,,,,,
2014-12-24,,,,,,,,,,,,
2014-12-26,,,,,,,,,,,,
2014-12-29,,,,,,,,,,,,
2014-12-30,,,,,,,,,,,,
2014-12-31,,,,,,,,,,,,
2015-01-02,0.3533286603189745,0.3124744180677557,0.0,0.0,0.0,0.4032436206173131,0.0,0.0,0.43095330099595675,0.0,0.0,0.0
2015-01-05,,,,,,,,,,,,
2015-01-06,,,,,,,,,,,,
2015-01-07,,,,,,,,,,,,
2015-01-08,,,,,,,,,,,,
2015-01-09,,,,,,,,,,,,
2015-01-12,,,,,,,,,,,,
2015-01-13,,,,,,,,,,,,
2015-01-14,,,,,,,,,,,,
2015-01-15,,,,,,,,,,,,
2015-01-16,,,,,,,,,,,,
2015-01-20,,,,,,,,,,,,
2015-01-21,,,,,,,,,,,,
2015-01-22,,,,,,,,,,,,
2015-01-23,,,,,,,,,,,,
2015-01-26,,,,,,,,,,,,
2015-01-27,,,,,,,,,,,,
2015-01-28,,,,,,,,,,,,
2015-01-29,,,,,,,,,,,,
2015-01-30,,,,,,,,,,,,
2015-02-02,0.37651360702445935,0.34801792988537494,0.0,0.0,0.0,0.405752844694769,0.0,0.0,0.36971561839539674,0.0,0.0,0.0
2015-02-03,,,,,,,,,,,,
2015-02-04,,,,,,,,,,,,
2015-02-05,,,,,,,,,,,,
2015-02-06,,,,,,,,,,,,
2015-02-09,,,,,,,,,,,,
2015-02-10,,,,,,,,,,,,
2015-02-11,,,,,,,,,,,,
2015-02-12,,,,,,,,,,,,
2015-02-13,,,,,,,,,,,,
2015-02-17,,,,,,,,,,,,
2015-02-18,,,,,,,,,,,,
2015-02-19,,,,,,,,,,,,
2015-02-20,,,,,,,,,,,,
2015-02-23,,,,,,,,,,,,
2015-02-24,,,,,,,,,,,,
2015-02-25,,,,,,,,,,,,
2015-02-26,,,,,,,,,,,,
2015-02-27,,,,,,,,,,,,
2015-03-02,0.3818543731485787,0.3547488642807257,0.0,0.0,0.0,0.3491278813075562,0.0,0.0,0.3244661808647072,0.0,0.0,0.0
2015-03-03,,,,,,,,,,,,
2015-03-04,,,,,,,,,,,,
2015-03-05,,,,,,,,,,,,
2015-03-06,,,,,,,,,,,,
2015-03-09,,,,,,,,,,,,
2015-03-10,,,,,,,,,,,,
2015-03-11,,,,,,,,,,,,
2015-03-12,,,,,,,,,,,,
2015-03-13,,,,,,,,,,,,
2015-03-16,,,,,,,,,,,,
2015-03-17,,,,,,,,,,,,
2015-03-18,,,,,,,,,,,,
2015-03-19,,,,,,,,,,,,
2015-03-20,,,,,,,,,,,,
2015-03-23,,,,,,,,,,,,
2015-03-24,,,,,,,,,,,,
2015-03-25,,,,,,,,,,,,
2015-03-26,,,,,,,,,,,,
2015-03-27,,,,,,,,,,,,
2015-03-30,,,,,,,,,,,,
2015-03-31,,,,,,,,,,,,
2015-04-01,0.0,0.3289298845025725,0.32134717522233863,0.0,0.0,0.2718320488936184,0.0,0.0,0.2906826310192104,0.0,0.0,0.0
2015-04-02,,,,,,,,,,,,
2015-04-06,,,,,,,,,,,,
2015-04-07,,,,,,,,,,,,
2015-04-08,,,,,,,,,,,,
2015-04-09,,,,,,,,,,,,
2015-04-10,,,,,,,,,,,,
2015-04-13,,,,,,,,,,,,
2015-04-14,,,,,,,,,,,,
2015-04-15,,,,,,,,,,,,
2015-04-16,,,,,,,,,,,,
2015-04-17,,,,,,,,,,,,
2015-04-20,,,,,,,,,,,,
2015-04-21,,,,,,,,,,,,
2015-04-22,,,,,,,,,,,,
2015-04-23,,,,,,,,,,,,
2015-04-24,,,,,,,,,,,,
2015-04-27,,,,,,,,,,,,
2015-04-28,,,,,,,,,,,,
2015-04-29,,,,,,,,,,,,
2015-04-30,,,,,,,,,,,,
2015-05-01,0.26973120937609346,0.23598902274380001,0.23807126414591376,0.0,0.17443416917119062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-04,,,,,,,,,,,,
2015-05-05,,,,,,,,,,,,
2015-05-06,,,,,,,,,,,,
2015-05-07,,,,,,,,,,,,
2015-05-08,,,,,,,,,,,,
2015-05-11,,,,,,,,,,,,
2015-05-12,,,,,,,,,,,,
2015-05-13,,,,,,,,,,,,
2015-05-14,,,,,,,,,,,,
2015-05-15,,,,,,,,,,,,
2015-05-18,,,,,,,,,,,,
2015-05-19,,,,,,,,,,,,
2015-05-20,,,,,,,,,,,,
2015-05-21,,,,,,,,,,,,
2015-05-22,,,,,,,,,,,,
2015-05-26,,,,,,,,,,,,
2015-05-27,,,,,,,,,,,,
2015-05-28,,,,,,,,,,,,
2015-05-29,,,,,,,,,,,,
2015-06-01,0.27824846807222564,0.23213255659737375,0.24853389689349573,0.0,0.0,0.1802534096352312,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-02,,,,,,,,,,,,
2015-06-03,,,,,,,,,,,,
2015-06-04,,,,,,,,,,,,
2015-06-05,,,,,,,,,,,,
2015-06-08,,,,,,,,,,,,
2015-06-09,,,,,,,,,,,,
2015-06-10,,,,,,,,,,,,
2015-06-11,,,,,,,,,,,,
2015-06-12,,,,,,,,,,,,
2015-06-15,,,,,,,,,,,,
2015-06-16,,,,,,,,,,,,
2015-06-17,,,,,,,,,,,,
2015-06-18,,,,,,,,,,,,
2015-06-19,,,,,,,,,,,,
2015-06-22,,,,,,,,,,,,
2015-06-23,,,,,,,,,,,,
2015-06-24,,,,,,,,,,,,
2015-06-25,,,,,,,,,,,,
2015-06-26,,,,,,,,,,,,
2015-06-29,,,,,,,,,,,,
2015-06-30,,,,,,,,,,,,
2015-07-01,0.28522621792458785,0.22296858037629705,0.2371269111255238,0.20286776623095462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,,,,,,,,,,,,
2015-07-06,,,,,,,,,,,,
2015-07-07,,,,,,,,,,,,
2015-07-08,,,,,,,,,,,,
2015-07-09,,,,,,,,,,,,
2015-07-10,,,,,,,,,,,,
2015-07-13,,,,,,,,,,,,
2015-07-14,,,,,,,,,,,,
2015-07-15,,,,,,,,,,,,
2015-07-16,,,,,,,,,,,,
2015-07-17,,,,,,,,,,,,
2015-07-20,,,,,,,,,,,,
2015-07-21,,,,,,,,,,,,
2015-07-22,,,,,,,,,,,,
2015-07-23,,,,,,,,,,,,
2015-07-24,,,,,,,,,,,,
2015-07-27,,,,,,,,,,,,
2015-07-28,,,,,,,,,,,,
2015-07-29,,,,,,,,,,,,
2015-07-30,,,,,,,,,,,,
2015-07-31,,,,,,,,,,,,
2015-08-03,0.3030776752611121,0.24576655012307153,0.271373905205213,0.0,0.0,0.23563127242629386,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-04,,,,,,,,,,,,
2015-08-05,,,,,,,,,,,,
2015-08-06,,,,,,,,,,,,
2015-08-07,,,,,,,,,,,,
2015-08-10,,,,,,,,,,,,
2015-08-11,,,,,,,,,,,,
2015-08-12,,,,,,,,,,,,
2015-08-13,,,,,,,,,,,,
2015-08-14,,,,,,,,,,,,
2015-08-17,,,,,,,,,,,,
2015-08-18,,,,,,,,,,,,
2015-08-19,,,,,,,,,,,,
2015-08-20,,,,,,,,,,,,
2015-08-21,,,,,,,,,,,,
2015-08-24,,,,,,,,,,,,
2015-08-25,,,,,,,,,,,,
2015-08-26,,,,,,,,,,,,
2015-08-27,,,,,,,,,,,,
2015-08-28,,,,,,,,,,,,
2015-08-31,,,,,,,,,,,,
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3711218660168858,0.0,0.0,0.0
2015-09-02,,,,,,,,,,,,
2015-09-03,,,,,,,,,,,,
2015-09-04,,,,,,,,,,,,
2015-09-08,,,,,,,,,,,,
2015-09-09,,,,,,,,,,,,
2015-09-10,,,,,,,,,,,,
2015-09-11,,,,,,,,,,,,
2015-09-14,,,,,,,,,,,,
2015-09-15,,,,,,,,,,,,
2015-09-16,,,,,,,,,,,,
2015-09-17,,,,,,,,,,,,
2015-09-18,,,,,,,,,,,,
2015-09-21,,,,,,,,,,,,
2015-09-22,,,,,,,,,,,,
2015-09-23,,,,,,,,,,,,
2015-09-24,,,,,,,,,,,,
2015-09-25,,,,,,,,,,,,
2015-09-28,,,,,,,,,,,,
2015-09-29,,,,,,,,,,,,
2015-09-30,,,,,,,,,,,,
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.274112713872735,0.0,0.5,0.3365856461850848,0.0,0.0,0.0
2015-10-02,,,,,,,,,,,,
2015-10-05,,,,,,,,,,,,
2015-10-06,,,,,,,,,,,,
2015-10-07,,,,,,,,,,,,
2015-10-08,,,,,,,,,,,,
2015-10-09,,,,,,,,,,,,
2015-10-12,,,,,,,,,,,,
2015-10-13,,,,,,,,,,,,
2015-10-14,,,,,,,,,,,,
2015-10-15,,,,,,,,,,,,
2015-10-16,,,,,,,,,,,,
2015-10-19,,,,,,,,,,,,
2015-10-20,,,,,,,,,,,,
2015-10-21,,,,,,,,,,,,
2015-10-22,,,,,,,,,,,,
2015-10-23,,,,,,,,,,,,
2015-10-26,,,,,,,,,,,,
2015-10-27,,,,,,,,,,,,
2015-10-28,,,,,,,,,,,,
2015-10-29,,,,,,,,,,,,
2015-10-30,,,,,,,,,,,,
2015-11-02,0.2531272866577876,0.217395199272565,0.0,0.0,0.0,0.27595053554395305,0.0,0.0,0.38294812915632415,0.0,0.0,0.0
2015-11-03,,,,,,,,,,,,
2015-11-04,,,,,,,,,,,,
2015-11-05,,,,,,,,,,,,
2015-11-06,,,,,,,,,,,,
2015-11-09,,,,,,,,,,,,
2015-11-10,,,,,,,,,,,,
2015-11-11,,,,,,,,,,,,
2015-11-12,,,,,,,,,,,,
2015-11-13,,,,,,,,,,,,
2015-11-16,,,,,,,,,,,,
2015-11-17,,,,,,,,,,,,
2015-11-18,,,,,,,,,,,,
2015-11-19,,,,,,,,,,,,
2015-11-20,,,,,,,,,,,,
2015-11-23,,,,,,,,,,,,
2015-11-24,,,,,,,,,,,,
2015-11-25,,,,,,,,,,,,
2015-11-27,,,,,,,,,,,,
2015-11-30,,,,,,,,,,,,
2015-12-01,0.2716171239040651,0.23698154132548496,0.0,0.0,0.0,0.2574641909585645,0.0,0.0,0.32937638371598615,0.0,0.0,0.0
2015-12-02,,,,,,,,,,,,
2015-12-03,,,,,,,,,,,,
2015-12-04,,,,,,,,,,,,
2015-12-07,,,,,,,,,,,,
2015-12-08,,,,,,,,,,,,
2015-12-09,,,,,,,,,,,,
2015-12-10,,,,,,,,,,,,
2015-12-11,,,,,,,,,,,,
2015-12-14,,,,,,,,,,,,
2015-12-15,,,,,,,,,,,,
2015-12-16,,,,,,,,,,,,
2015-12-17,,,,,,,,,,,,
2015-12-18,,,,,,,,,,,,
2015-12-21,,,,,,,,,,,,
2015-12-22,,,,,,,,,,,,
2015-12-23,,,,,,,,,,,,
2015-12-24,,,,,,,,,,,,
2015-12-28,,,,,,,,,,,,
2015-12-29,,,,,,,,,,,,
2015-12-30,,,,,,,,,,,,
2015-12-31,,,,,,,,,,,,
2016-01-04,0.2600972056354045,0.22657904598490386,0.0,0.0,0.0,0.23710251810252372,0.0,0.5,0.0,0.0,0.0,0.0
2016-01-05,,,,,,,,,,,,
2016-01-06,,,,,,,,,,,,
2016-01-07,,,,,,,,,,,,
2016-01-08,,,,,,,,,,,,
2016-01-11,,,,,,,,,,,,
2016-01-12,,,,,,,,,,,,
2016-01-13,,,,,,,,,,,,
2016-01-14,,,,,,,,,,,,
2016-01-15,,,,,,,,,,,,
2016-01-19,,,,,,,,,,,,
2016-01-20,,,,,,,,,,,,
2016-01-21,,,,,,,,,,,,
2016-01-22,,,,,,,,,,,,
2016-01-25,,,,,,,,,,,,
2016-01-26,,,,,,,,,,,,
2016-01-27,,,,,,,,,,,,
2016-01-28,,,,,,,,,,,,
2016-01-29,,,,,,,,,,,,
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4422534386800971,0.0,0.0,0.0
2016-02-02,,,,,,,,,,,,
2016-02-03,,,,,,,,,,,,
2016-02-04,,,,,,,,,,,,
2016-02-05,,,,,,,,,,,,
2016-02-08,,,,,,,,,,,,
2016-02-09,,,,,,,,,,,,
2016-02-10,,,,,,,,,,,,
2016-02-11,,,,,,,,,,,,
2016-02-12,,,,,,,,,,,,
2016-02-16,,,,,,,,,,,,
2016-02-17,,,,,,,,,,,,
2016-02-18,,,,,,,,,,,,
2016-02-19,,,,,,,,,,,,
2016-02-22,,,,,,,,,,,,
2016-02-23,,,,,,,,,,,,
2016-02-24,,,,,,,,,,,,
2016-02-25,,,,,,,,,,,,
2016-02-26,,,,,,,,,,,,
2016-02-29,,,,,,,,,,,,
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.21783147124897428,0.2406864052387247,0.5,0.30372686527532095,0.0,0.0,0.0
2016-03-02,,,,,,,,,,,,
2016-03-03,,,,,,,,,,,,
2016-03-04,,,,,,,,,,,,
2016-03-07,,,,,,,,,,,,
2016-03-08,,,,,,,,,,,,
2016-03-09,,,,,,,,,,,,
2016-03-10,,,,,,,,,,,,
2016-03-11,,,,,,,,,,,,
2016-03-14,,,,,,,,,,,,
2016-03-15,,,,,,,,,,,,
2016-03-16,,,,,,,,,,,,
2016-03-17,,,,,,,,,,,,
2016-03-18,,,,,,,,,,,,
2016-03-21,,,,,,,,,,,,
2016-03-22,,,,,,,,,,,,
2016-03-23,,,,,,,,,,,,
2016-03-24,,,,,,,,,,,,
2016-03-28,,,,,,,,,,,,
2016-03-29,,,,,,,,,,,,
2016-03-30,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,,
2016-04-01,0.0,0.28128691756569496,0.0,0.0,0.0,0.32124347361015465,0.33615118415028683,0.0,0.5,0.0,0.0,0.0
2016-04-04,,,,,,,,,,,,
2016-04-05,,,,,,,,,,,,
2016-04-06,,,,,,,,,,,,
2016-04-07,,,,,,,,,,,,
2016-04-08,,,,,,,,,,,,
2016-04-11,,,,,,,,,,,,
2016-04-12,,,,,,,,,,,,
2016-04-13,,,,,,,,,,,,
2016-04-14,,,,,,,,,,,,
2016-04-15,,,,,,,,,,,,
