date,SPY,QQQ,IWM,EFA,EEM,VNQ,GLD,IEF,TLT,TIP,LQD,DBC
2013-10-17,,,,,,,,,,,,
2013-10-18,,,,,,,,,,,,
2013-10-21,,,,,,,,,,,,
2013-10-22,,,,,,,,,,,,
2013-10-23,,,,,,,,,,,,
2013-10-24,,,,,,,,,,,,
2013-10-25,,,,,,,,,,,,
2013-10-28,,,,,,,,,,,,
2013-10-29,,,,,,,,,,,,
2013-10-30,,,,,,,,,,,,
2013-10-31,,,,,,,,,,,,
2013-11-01,0.2866453084132684,0.25608670290095203,0.21263002051446306,0.23846335213153913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-04,,,,,,,,,,,,
2013-11-05,,,,,,,,,,,,
2013-11-06,,,,,,,,,,,,
2013-11-07,,,,,,,,,,,,
2013-11-08,,,,,,,,,,,,
2013-11-11,,,,,,,,,,,,
2013-11-12,,,,,,,,,,,,
2013-11-13,,,,,,,,,,,,
2013-11-14,,,,,,,,,,,,
2013-11-15,,,,,,,,,,,,
2013-11-18,,,,,,,,,,,,
2013-11-19,,,,,,,,,,,,
2013-11-20,,,,,,,,,,,,
2013-11-21,,,,,,,,,,,,
2013-11-22,,,,,,,,,,,,
2013-11-25,,,,,,,,,,,,
2013-11-26,,,,,,,,,,,,
2013-11-27,,,,,,,,,,,,
2013-11-29,,,,,,,,,,,,
2013-12-02,0.28380354789845746,0.24651780918714494,0.2139740095076728,0.24662962919819917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-03,,,,,,,,,,,,
2013-12-04,,,,,,,,,,,,
2013-12-05,,,,,,,,,,,,
2013-12-06,,,,,,,,,,,,
2013-12-09,,,,,,,,,,,,
2013-12-10,,,,,,,,,,,,
2013-12-11,,,,,,,,,,,,
2013-12-12,,,,,,,,,,,,
2013-12-13,,,,,,,,,,,,
2013-12-16,,,,,,,,,,,,
2013-12-17,,,,,,,,,,,,
2013-12-18,,,,,,,,,,,,
2013-12-19,,,,,,,,,,,,
2013-12-20,,,,,,,,,,,,
2013-12-23,,,,,,,,,,,,
2013-12-24,,,,,,,,,,,,
2013-12-26,,,,,,,,,,,,
2013-12-27,,,,,,,,,,,,
2013-12-30,,,,,,,,,,,,
2013-12-31,,,,,,,,,,,,
2014-01-02,0.3170681139231526,0.2826374449840948,0.2360609083466288,0.29397449354116434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-03,,,,,,,,,,,,
2014-01-06,,,,,,,,,,,,
2014-01-07,,,,,,,,,,,,
2014-01-08,,,,,,,,,,,,
2014-01-09,,,,,,,,,,,,
2014-01-10,,,,,,,,,,,,
2014-01-13,,,,,,,,,,,,
2014-01-14,,,,,,,,,,,,
2014-01-15,,,,,,,,,,,,
2014-01-16,,,,,,,,,,,,
2014-01-17,,,,,,,,,,,,
2014-01-21,,,,,,,,,,,,
2014-01-22,,,,,,,,,,,,
2014-01-23,,,,,,,,,,,,
2014-01-24,,,,,,,,,,,,
2014-01-27,,,,,,,,,,,,
2014-01-28,,,,,,,,,,,,
2014-01-29,,,,,,,,,,,,
2014-01-30,,,,,,,,,,,,
2014-01-31,,,,,,,,,,,,
2014-02-03,0.29862464550726964,0.2613857746370358,0.21811604028319692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2014-02-04,,,,,,,,,,,,
2014-02-05,,,,,,,,,,,,
2014-02-06,,,,,,,,,,,,
2014-02-07,,,,,,,,,,,,
2014-02-10,,,,,,,,,,,,
2014-02-11,,,,,,,,,,,,
2014-02-12,,,,,,,,,,,,
2014-02-13,,,,,,,,,,,,
2014-02-14,,,,,,,,,,,,
2014-02-18,,,,,,,,,,,,
2014-02-19,,,,,,,,,,,,
2014-02-20,,,,,,,,,,,,
2014-02-21,,,,,,,,,,,,
2014-02-24,,,,,,,,,,,,
2014-02-25,,,,,,,,,,,,
2014-02-26,,,,,,,,,,,,
2014-02-27,,,,,,,,,,,,
2014-02-28,,,,,,,,,,,,
2014-03-03,0.0,0.24413496463516643,0.0,0.2224813576441777,0.0,0.2756218436370891,0.0,0.0,0.0,0.0,0.5,0.0
2014-03-04,,,,,,,,,,,,
2014-03-05,,,,,,,,,,,,
2014-03-06,,,,,,,,,,,,
2014-03-07,,,,,,,,,,,,
2014-03-10,,,,,,,,,,,,
2014-03-11,,,,,,,,,,,,
2014-03-12,,,,,,,,,,,,
2014-03-13,,,,,,,,,,,,
2014-03-14,,,,,,,,,,,,
2014-03-17,,,,,,,,,,,,
2014-03-18,,,,,,,,,,,,
2014-03-19,,,,,,,,,,,,
2014-03-20,,,,,,,,,,,,
2014-03-21,,,,,,,,,,,,
2014-03-24,,,,,,,,,,,,
2014-03-25,,,,,,,,,,,,
2014-03-26,,,,,,,,,,,,
2014-03-27,,,,,,,,,,,,
2014-03-28,,,,,,,,,,,,
2014-03-31,,,,,,,,,,,,
2014-04-01,0.0,0.23462178587313876,0.0,0.22168304808897843,0.0,0.29284006445092003,0.0,0.0,0.0,0.0,0.5,0.0
2014-04-02,,,,,,,,,,,,
2014-04-03,,,,,,,,,,,,
2014-04-04,,,,,,,,,,,,
2014-04-07,,,,,,,,,,,,
2014-04-08,,,,,,,,,,,,
2014-04-09,,,,,,,,,,,,
2014-04-10,,,,,,,,,,,,
2014-04-11,,,,,,,,,,,,
2014-04-14,,,,,,,,,,,,
2014-04-15,,,,,,,,,,,,
2014-04-16,,,,,,,,,,,,
2014-04-17,,,,,,,,,,,,
2014-04-21,,,,,,,,,,,,
2014-04-22,,,,,,,,,,,,
2014-04-23,,,,,,,,,,,,
2014-04-24,,,,,,,,,,,,
2014-04-25,,,,,,,,,,,,
2014-04-28,,,,,,,,,,,,
2014-04-29,,,,,,,,,,,,
2014-04-30,,,,,,,,,,,,
2014-05-01,0.24456610652279553,0.0,0.0,0.0,0.0,0.2732183120214273,0.0,0.0,0.0,0.0,0.5,0.313771366994619
2014-05-02,,,,,,,,,,,,
2014-05-05,,,,,,,,,,,,
2014-05-06,,,,,,,,,,,,
2014-05-07,,,,,,,,,,,,
2014-05-08,,,,,,,,,,,,
2014-05-09,,,,,,,,,,,,
2014-05-12,,,,,,,,,,,,
2014-05-13,,,,,,,,,,,,
2014-05-14,,,,,,,,,,,,
2014-05-15,,,,,,,,,,,,
2014-05-16,,,,,,,,,,,,
2014-05-19,,,,,,,,,,,,
2014-05-20,,,,,,,,,,,,
2014-05-21,,,,,,,,,,,,
2014-05-22,,,,,,,,,,,,
2014-05-23,,,,,,,,,,,,
2014-05-27,,,,,,,,,,,,
2014-05-28,,,,,,,,,,,,
2014-05-29,,,,,,,,,,,,
2014-05-30,,,,,,,,,,,,
2014-06-02,0.0,0.19661368770192061,0.0,0.28322223944630043,0.0,0.29813047726074204,0.0,0.0,0.0,0.0,0.5,0.0
2014-06-03,,,,,,,,,,,,
2014-06-04,,,,,,,,,,,,
2014-06-05,,,,,,,,,,,,
2014-06-06,,,,,,,,,,,,
2014-06-09,,,,,,,,,,,,
2014-06-10,,,,,,,,,,,,
2014-06-11,,,,,,,,,,,,
2014-06-12,,,,,,,,,,,,
2014-06-13,,,,,,,,,,,,
2014-06-16,,,,,,,,,,,,
2014-06-17,,,,,,,,,,,,
2014-06-18,,,,,,,,,,,,
2014-06-19,,,,,,,,,,,,
2014-06-20,,,,,,,,,,,,
2014-06-23,,,,,,,,,,,,
2014-06-24,,,,,,,,,,,,
2014-06-25,,,,,,,,,,,,
2014-06-26,,,,,,,,,,,,
2014-06-27,,,,,,,,,,,,
2014-06-30,,,,,,,,,,,,
2014-07-01,0.0,0.0,0.0,0.334023504139147,0.0,0.29246666648133157,0.21246762105558537,0.0,0.0,0.0,0.5,0.0
2014-07-02,,,,,,,,,,,,
2014-07-03,,,,,,,,,,,,
2014-07-07,,,,,,,,,,,,
2014-07-08,,,,,,,,,,,,
2014-07-09,,,,,,,,,,,,
2014-07-10,,,,,,,,,,,,
2014-07-11,,,,,,,,,,,,
2014-07-14,,,,,,,,,,,,
2014-07-15,,,,,,,,,,,,
2014-07-16,,,,,,,,,,,,
2014-07-17,,,,,,,,,,,,
2014-07-18,,,,,,,,,,,,
2014-07-21,,,,,,,,,,,,
2014-07-22,,,,,,,,,,,,
2014-07-23,,,,,,,,,,,,
2014-07-24,,,,,,,,,,,,
2014-07-25,,,,,,,,,,,,
2014-07-28,,,,,,,,,,,,
2014-07-29,,,,,,,,,,,,
2014-07-30,,,,,,,,,,,,
2014-07-31,,,,,,,,,,,,
2014-08-01,0.0,0.2706763894398264,0.0,0.0,0.2508478503284196,0.3118442829631164,0.0,0.0,0.0,0.0,0.5,0.0
2014-08-04,,,,,,,,,,,,
2014-08-05,,,,,,,,,,,,
2014-08-06,,,,,,,,,,,,
2014-08-07,,,,,,,,,,,,
2014-08-08,,,,,,,,,,,,
2014-08-11,,,,,,,,,,,,
2014-08-12,,,,,,,,,,,,
2014-08-13,,,,,,,,,,,,
2014-08-14,,,,,,,,,,,,
2014-08-15,,,,,,,,,,,,
2014-08-18,,,,,,,,,,,,
2014-08-19,,,,,,,,,,,,
2014-08-20,,,,,,,,,,,,
2014-08-21,,,,,,,,,,,,
2014-08-22,,,,,,,,,,,,
2014-08-25,,,,,,,,,,,,
2014-08-26,,,,,,,,,,,,
2014-08-27,,,,,,,,,,,,
2014-08-28,,,,,,,,,,,,
2014-08-29,,,,,,,,,,,,
2014-09-02,0.0,0.2860013762361655,0.0,0.0,0.24078236957243168,0.2859012568625493,0.0,0.0,0.0,0.0,0.5,0.0
2014-09-03,,,,,,,,,,,,
2014-09-04,,,,,,,,,,,,
2014-09-05,,,,,,,,,,,,
2014-09-08,,,,,,,,,,,,
2014-09-09,,,,,,,,,,,,
2014-09-10,,,,,,,,,,,,
2014-09-11,,,,,,,,,,,,
2014-09-12,,,,,,,,,,,,
2014-09-15,,,,,,,,,,,,
2014-09-16,,,,,,,,,,,,
2014-09-17,,,,,,,,,,,,
2014-09-18,,,,,,,,,,,,
2014-09-19,,,,,,,,,,,,
2014-09-22,,,,,,,,,,,,
2014-09-23,,,,,,,,,,,,
2014-09-24,,,,,,,,,,,,
2014-09-25,,,,,,,,,,,,
2014-09-26,,,,,,,,,,,,
2014-09-29,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,
2014-10-01,0.0,0.25429293987969326,0.0,0.0,0.0,0.25929708817694797,0.0,0.0,0.2634459663811873,0.0,0.5,0.0
2014-10-02,,,,,,,,,,,,
2014-10-03,,,,,,,,,,,,
2014-10-06,,,,,,,,,,,,
2014-10-07,,,,,,,,,,,,
2014-10-08,,,,,,,,,,,,
2014-10-09,,,,,,,,,,,,
2014-10-10,,,,,,,,,,,,
2014-10-13,,,,,,,,,,,,
2014-10-14,,,,,,,,,,,,
2014-10-15,,,,,,,,,,,,
2014-10-16,,,,,,,,,,,,
2014-10-17,,,,,,,,,,,,
2014-10-20,,,,,,,,,,,,
2014-10-21,,,,,,,,,,,,
2014-10-22,,,,,,,,,,,,
2014-10-23,,,,,,,,,,,,
2014-10-24,,,,,,,,,,,,
2014-10-27,,,,,,,,,,,,
2014-10-28,,,,,,,,,,,,
2014-10-29,,,,,,,,,,,,
2014-10-30,,,,,,,,,,,,
2014-10-31,,,,,,,,,,,,
2014-11-03,0.0,0.20313116794291203,0.0,0.0,0.0,0.24028318027918513,0.0,0.0,0.2770510631979542,0.0,0.5,0.0
2014-11-04,,,,,,,,,,,,
2014-11-05,,,,,,,,,,,,
2014-11-06,,,,,,,,,,,,
2014-11-07,,,,,,,,,,,,
2014-11-10,,,,,,,,,,,,
2014-11-11,,,,,,,,,,,,
2014-11-12,,,,,,,,,,,,
2014-11-13,,,,,,,,,,,,
2014-11-14,,,,,,,,,,,,
2014-11-17,,,,,,,,,,,,
2014-11-18,,,,,,,,,,,,
2014-11-19,,,,,,,,,,,,
2014-11-20,,,,,,,,,,,,
2014-11-21,,,,,,,,,,,,
2014-11-24,,,,,,,,,,,,
2014-11-25,,,,,,,,,,,,
2014-11-26,,,,,,,,,,,,
2014-11-28,,,,,,,,,,,,
2014-12-01,0.0,0.21358766187038802,0.0,0.0,0.0,0.25058414873658263,0.0,0.0,0.31404823447330066,0.0,0.5,0.0
2014-12-02,,,,,,,,,,,,
2014-12-03,,,,,,,,,,,,
2014-12-04,,,,,,,,,,,,
2014-12-05,,,,,,,,,,,,
2014-12-08,,,,,,,,,,,,
2014-12-09,,,,,,,,,,,,
2014-12-10,,,,,,,,,,,,
2014-12-11,,,,,,,,,,,,
2014-12-12,,,,,,,,,,,,
2014-12-15,,,,,,,,,,,,
2014-12-16,,,,,,,,,,,,
2014-12-17,,,,,,,,,,,,
2014-12-18,,,,,,,,,,,,
2014-12-19,,,,,,,,,,,,
2014-12-22,,,,,,,,,,,,
2014-12-23,,,,,,,,,,,,
2014-12-24,,,,,,,,,,,,
2014-12-26,,,,,,,,,,,,
2014-12-29,,,,,,,,,,,,
2014-12-30,,,,,,,,,,,,
2014-12-31,,,,,,,,,,,,
2015-01-02,0.0,0.20998195917407275,0.0,0.0,0.0,0.27097861644248133,0.0,0.0,0.28959944630105006,0.0,0.5,0.0
2015-01-05,,,,,,,,,,,,
2015-01-06,,,,,,,,,,,,
2015-01-07,,,,,,,,,,,,
2015-01-08,,,,,,,,,,,,
2015-01-09,,,,,,,,,,,,
2015-01-12,,,,,,,,,,,,
2015-01-13,,,,,,,,,,,,
2015-01-14,,,,,,,,,,,,
2015-01-15,,,,,,,,,,,,
2015-01-16,,,,,,,,,,,,
2015-01-20,,,,,,,,,,,,
2015-01-21,,,,,,,,,,,,
2015-01-22,,,,,,,,,,,,
2015-01-23,,,,,,,,,,,,
2015-01-26,,,,,,,,,,,,
2015-01-27,,,,,,,,,,,,
2015-01-28,,,,,,,,,,,,
2015-01-29,,,,,,,,,,,,
2015-01-30,,,,,,,,,,,,
2015-02-02,0.0,0.24508915891451824,0.0,0.0,0.0,0.2857485632023844,0.0,0.0,0.2603696021636978,0.0,0.5,0.0
2015-02-03,,,,,,,,,,,,
2015-02-04,,,,,,,,,,,,
2015-02-05,,,,,,,,,,,,
2015-02-06,,,,,,,,,,,,
2015-02-09,,,,,,,,,,,,
2015-02-10,,,,,,,,,,,,
2015-02-11,,,,,,,,,,,,
2015-02-12,,,,,,,,,,,,
2015-02-13,,,,,,,,,,,,
2015-02-17,,,,,,,,,,,,
2015-02-18,,,,,,,,,,,,
2015-02-19,,,,,,,,,,,,
2015-02-20,,,,,,,,,,,,
2015-02-23,,,,,,,,,,,,
2015-02-24,,,,,,,,,,,,
2015-02-25,,,,,,,,,,,,
2015-02-26,,,,,,,,,,,,
2015-02-27,,,,,,,,,,,,
2015-03-02,0.0,0.2765857962037742,0.0,0.0,0.0,0.27220330422812217,0.0,0.0,0.25297540319860234,0.0,0.5,0.0
2015-03-03,,,,,,,,,,,,
2015-03-04,,,,,,,,,,,,
2015-03-05,,,,,,,,,,,,
2015-03-06,,,,,,,,,,,,
2015-03-09,,,,,,,,,,,,
2015-03-10,,,,,,,,,,,,
2015-03-11,,,,,,,,,,,,
2015-03-12,,,,,,,,,,,,
2015-03-13,,,,,,,,,,,,
2015-03-16,,,,,,,,,,,,
2015-03-17,,,,,,,,,,,,
2015-03-18,,,,,,,,,,,,
2015-03-19,,,,,,,,,,,,
2015-03-20,,,,,,,,,,,,
2015-03-23,,,,,,,,,,,,
2015-03-24,,,,,,,,,,,,
2015-03-25,,,,,,,,,,,,
2015-03-26,,,,,,,,,,,,
2015-03-27,,,,,,,,,,,,
2015-03-30,,,,,,,,,,,,
2015-03-31,,,,,,,,,,,,
2015-04-01,0.0,0.30524485668909207,0.0,0.0,0.0,0.25225842563230483,0.0,0.0,0.26975164686434305,0.0,0.5,0.0
2015-04-02,,,,,,,,,,,,
2015-04-06,,,,,,,,,,,,
2015-04-07,,,,,,,,,,,,
2015-04-08,,,,,,,,,,,,
2015-04-09,,,,,,,,,,,,
2015-04-10,,,,,,,,,,,,
2015-04-13,,,,,,,,,,,,
2015-04-14,,,,,,,,,,,,
2015-04-15,,,,,,,,,,,,
2015-04-16,,,,,,,,,,,,
2015-04-17,,,,,,,,,,,,
2015-04-20,,,,,,,,,,,,
2015-04-21,,,,,,,,,,,,
2015-04-22,,,,,,,,,,,,
2015-04-23,,,,,,,,,,,,
2015-04-24,,,,,,,,,,,,
2015-04-27,,,,,,,,,,,,
2015-04-28,,,,,,,,,,,,
2015-04-29,,,,,,,,,,,,
2015-04-30,,,,,,,,,,,,
2015-05-01,0.0,0.32092864688388656,0.3237603502737152,0.0,0.2372183300373276,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2015-05-04,,,,,,,,,,,,
2015-05-05,,,,,,,,,,,,
2015-05-06,,,,,,,,,,,,
2015-05-07,,,,,,,,,,,,
2015-05-08,,,,,,,,,,,,
2015-05-11,,,,,,,,,,,,
2015-05-12,,,,,,,,,,,,
2015-05-13,,,,,,,,,,,,
2015-05-14,,,,,,,,,,,,
2015-05-15,,,,,,,,,,,,
2015-05-18,,,,,,,,,,,,
2015-05-19,,,,,,,,,,,,
2015-05-20,,,,,,,,,,,,
2015-05-21,,,,,,,,,,,,
2015-05-22,,,,,,,,,,,,
2015-05-26,,,,,,,,,,,,
2015-05-27,,,,,,,,,,,,
2015-05-28,,,,,,,,,,,,
2015-05-29,,,,,,,,,,,,
2015-06-01,0.0,0.3040269695454794,0.3255080140822996,0.0,0.0,0.23608018920280685,0.0,0.5,0.0,0.0,0.0,0.0
2015-06-02,,,,,,,,,,,,
2015-06-03,,,,,,,,,,,,
2015-06-04,,,,,,,,,,,,
2015-06-05,,,,,,,,,,,,
2015-06-08,,,,,,,,,,,,
2015-06-09,,,,,,,,,,,,
2015-06-10,,,,,,,,,,,,
2015-06-11,,,,,,,,,,,,
2015-06-12,,,,,,,,,,,,
2015-06-15,,,,,,,,,,,,
2015-06-16,,,,,,,,,,,,
2015-06-17,,,,,,,,,,,,
2015-06-18,,,,,,,,,,,,
2015-06-19,,,,,,,,,,,,
2015-06-22,,,,,,,,,,,,
2015-06-23,,,,,,,,,,,,
2015-06-24,,,,,,,,,,,,
2015-06-25,,,,,,,,,,,,
2015-06-26,,,,,,,,,,,,
2015-06-29,,,,,,,,,,,,
2015-06-30,,,,,,,,,,,,
2015-07-01,0.28522621792458785,0.22296858037629705,0.2371269111255238,0.20286776623095462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,,,,,,,,,,,,
2015-07-06,,,,,,,,,,,,
2015-07-07,,,,,,,,,,,,
2015-07-08,,,,,,,,,,,,
2015-07-09,,,,,,,,,,,,
2015-07-10,,,,,,,,,,,,
2015-07-13,,,,,,,,,,,,
2015-07-14,,,,,,,,,,,,
2015-07-15,,,,,,,,,,,,
2015-07-16,,,,,,,,,,,,
2015-07-17,,,,,,,,,,,,
2015-07-20,,,,,,,,,,,,
2015-07-21,,,,,,,,,,,,
2015-07-22,,,,,,,,,,,,
2015-07-23,,,,,,,,,,,,
2015-07-24,,,,,,,,,,,,
2015-07-27,,,,,,,,,,,,
2015-07-28,,,,,,,,,,,,
2015-07-29,,,,,,,,,,,,
2015-07-30,,,,,,,,,,,,
2015-07-31,,,,,,,,,,,,
2015-08-03,0.0,0.3057528120384511,0.337610364749799,0.0,0.0,0.29314373380942216,0.0,0.5,0.0,0.0,0.0,0.0
2015-08-04,,,,,,,,,,,,
2015-08-05,,,,,,,,,,,,
2015-08-06,,,,,,,,,,,,
2015-08-07,,,,,,,,,,,,
2015-08-10,,,,,,,,,,,,
2015-08-11,,,,,,,,,,,,
2015-08-12,,,,,,,,,,,,
2015-08-13,,,,,,,,,,,,
2015-08-14,,,,,,,,,,,,
2015-08-17,,,,,,,,,,,,
2015-08-18,,,,,,,,,,,,
2015-08-19,,,,,,,,,,,,
2015-08-20,,,,,,,,,,,,
2015-08-21,,,,,,,,,,,,
2015-08-24,,,,,,,,,,,,
2015-08-25,,,,,,,,,,,,
2015-08-26,,,,,,,,,,,,
2015-08-27,,,,,,,,,,,,
2015-08-28,,,,,,,,,,,,
2015-08-31,,,,,,,,,,,,
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3711218660168858,0.0,0.0,0.0
2015-09-02,,,,,,,,,,,,
2015-09-03,,,,,,,,,,,,
2015-09-04,,,,,,,,,,,,
2015-09-08,,,,,,,,,,,,
2015-09-09,,,,,,,,,,,,
2015-09-10,,,,,,,,,,,,
2015-09-11,,,,,,,,,,,,
2015-09-14,,,,,,,,,,,,
2015-09-15,,,,,,,,,,,,
2015-09-16,,,,,,,,,,,,
2015-09-17,,,,,,,,,,,,
2015-09-18,,,,,,,,,,,,
2015-09-21,,,,,,,,,,,,
2015-09-22,,,,,,,,,,,,
2015-09-23,,,,,,,,,,,,
2015-09-24,,,,,,,,,,,,
2015-09-25,,,,,,,,,,,,
2015-09-28,,,,,,,,,,,,
2015-09-29,,,,,,,,,,,,
2015-09-30,,,,,,,,,,,,
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.274112713872735,0.0,0.5,0.3365856461850848,0.0,0.0,0.0
2015-10-02,,,,,,,,,,,,
2015-10-05,,,,,,,,,,,,
2015-10-06,,,,,,,,,,,,
2015-10-07,,,,,,,,,,,,
2015-10-08,,,,,,,,,,,,
2015-10-09,,,,,,,,,,,,
2015-10-12,,,,,,,,,,,,
2015-10-13,,,,,,,,,,,,
2015-10-14,,,,,,,,,,,,
2015-10-15,,,,,,,,,,,,
2015-10-16,,,,,,,,,,,,
2015-10-19,,,,,,,,,,,,
2015-10-20,,,,,,,,,,,,
2015-10-21,,,,,,,,,,,,
2015-10-22,,,,,,,,,,,,
2015-10-23,,,,,,,,,,,,
2015-10-26,,,,,,,,,,,,
2015-10-27,,,,,,,,,,,,
2015-10-28,,,,,,,,,,,,
2015-10-29,,,,,,,,,,,,
2015-10-30,,,,,,,,,,,,
2015-11-02,0.0,0.18054353479481358,0.0,0.0,0.0,0.22917288552063475,0.0,0.5,0.31803282276835815,0.0,0.0,0.0
2015-11-03,,,,,,,,,,,,
2015-11-04,,,,,,,,,,,,
2015-11-05,,,,,,,,,,,,
2015-11-06,,,,,,,,,,,,
2015-11-09,,,,,,,,,,,,
2015-11-10,,,,,,,,,,,,
2015-11-11,,,,,,,,,,,,
2015-11-12,,,,,,,,,,,,
2015-11-13,,,,,,,,,,,,
2015-11-16,,,,,,,,,,,,
2015-11-17,,,,,,,,,,,,
2015-11-18,,,,,,,,,,,,
2015-11-19,,,,,,,,,,,,
2015-11-20,,,,,,,,,,,,
2015-11-23,,,,,,,,,,,,
2015-11-24,,,,,,,,,,,,
2015-11-25,,,,,,,,,,,,
2015-11-27,,,,,,,,,,,,
2015-11-30,,,,,,,,,,,,
2015-12-01,0.0,0.16846503965321646,0.0,0.0,0.0,0.18302571118628075,0.0,0.5,0.0,0.0,0.5,0.0
2015-12-02,,,,,,,,,,,,
2015-12-03,,,,,,,,,,,,
2015-12-04,,,,,,,,,,,,
2015-12-07,,,,,,,,,,,,
2015-12-08,,,,,,,,,,,,
2015-12-09,,,,,,,,,,,,
2015-12-10,,,,,,,,,,,,
2015-12-11,,,,,,,,,,,,
2015-12-14,,,,,,,,,,,,
2015-12-15,,,,,,,,,,,,
2015-12-16,,,,,,,,,,,,
2015-12-17,,,,,,,,,,,,
2015-12-18,,,,,,,,,,,,
2015-12-21,,,,,,,,,,,,
2015-12-22,,,,,,,,,,,,
2015-12-23,,,,,,,,,,,,
2015-12-24,,,,,,,,,,,,
2015-12-28,,,,,,,,,,,,
2015-12-29,,,,,,,,,,,,
2015-12-30,,,,,,,,,,,,
2015-12-31,,,,,,,,,,,,
2016-01-04,0.2600972056354045,0.22657904598490386,0.0,0.0,0.0,0.23710251810252372,0.0,0.5,0.0,0.0,0.0,0.0
2016-01-05,,,,,,,,,,,,
2016-01-06,,,,,,,,,,,,
2016-01-07,,,,,,,,,,,,
2016-01-08,,,,,,,,,,,,
2016-01-11,,,,,,,,,,,,
2016-01-12,,,,,,,,,,,,
2016-01-13,,,,,,,,,,,,
2016-01-14,,,,,,,,,,,,
2016-01-15,,,,,,,,,,,,
2016-01-19,,,,,,,,,,,,
2016-01-20,,,,,,,,,,,,
2016-01-21,,,,,,,,,,,,
2016-01-22,,,,,,,,,,,,
2016-01-25,,,,,,,,,,,,
2016-01-26,,,,,,,,,,,,
2016-01-27,,,,,,,,,,,,
2016-01-28,,,,,,,,,,,,
2016-01-29,,,,,,,,,,,,
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4422534386800971,0.0,0.0,0.0
2016-02-02,,,,,,,,,,,,
2016-02-03,,,,,,,,,,,,
2016-02-04,,,,,,,,,,,,
2016-02-05,,,,,,,,,,,,
2016-02-08,,,,,,,,,,,,
2016-02-09,,,,,,,,,,,,
2016-02-10,,,,,,,,,,,,
2016-02-11,,,,,,,,,,,,
2016-02-12,,,,,,,,,,,,
2016-02-16,,,,,,,,,,,,
2016-02-17,,,,,,,,,,,,
2016-02-18,,,,,,,,,,,,
2016-02-19,,,,,,,,,,,,
2016-02-22,,,,,,,,,,,,
2016-02-23,,,,,,,,,,,,
2016-02-24,,,,,,,,,,,,
2016-02-25,,,,,,,,,,,,
2016-02-26,,,,,,,,,,,,
2016-02-29,,,,,,,,,,,,
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.1465825151619952,0.16196199035385073,0.4964481059890607,0.0,0.5,0.0,0.0
2016-03-02,,,,,,,,,,,,
2016-03-03,,,,,,,,,,,,
2016-03-04,,,,,,,,,,,,
2016-03-07,,,,,,,,,,,,
2016-03-08,,,,,,,,,,,,
2016-03-09,,,,,,,,,,,,
2016-03-10,,,,,,,,,,,,
2016-03-11,,,,,,,,,,,,
2016-03-14,,,,,,,,,,,,
2016-03-15,,,,,,,,,,,,
2016-03-16,,,,,,,,,,,,
2016-03-17,,,,,,,,,,,,
2016-03-18,,,,,,,,,,,,
2016-03-21,,,,,,,,,,,,
2016-03-22,,,,,,,,,,,,
2016-03-23,,,,,,,,,,,,
2016-03-24,,,,,,,,,,,,
2016-03-28,,,,,,,,,,,,
2016-03-29,,,,,,,,,,,,
2016-03-30,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,,
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.14380437681413702,0.15047780117933007,0.0,0.0,0.5,0.5,0.0
2016-04-04,,,,,,,,,,,,
2016-04-05,,,,,,,,,,,,
2016-04-06,,,,,,,,,,,,
2016-04-07,,,,,,,,,,,,
2016-04-08,,,,,,,,,,,,
2016-04-11,,,,,,,,,,,,
2016-04-12,,,,,,,,,,,,
2016-04-13,,,,,,,,,,,,
2016-04-14,,,,,,,,,,,,
2016-04-15,,,,,,,,,,,,
2016-04-18,,,,,,,,,,,,
2016-04-19,,,,,,,,,,,,
2016-04-20,,,,,,,,,,,,
2016-04-21,,,,,,,,,,,,
2016-04-22,,,,,,,,,,,,
2016-04-25,,,,,,,,,,,,
2016-04-26,,,,,,,,,,,,
2016-04-27,,,,,,,,,,,,
2016-04-28,,,,,,,,,,,,
2016-04-29,,,,,,,,,,,,
2016-05-02,0.0,0.0,0.0,0.0,0.0,0.16960404912230537,0.14497295175490243,0.0,0.0,0.5,0.5,0.0
2016-05-03,,,,,,,,,,,,
2016-05-04,,,,,,,,,,,,
2016-05-05,,,,,,,,,,,,
2016-05-06,,,,,,,,,,,,
2016-05-09,,,,,,,,,,,,
2016-05-10,,,,,,,,,,,,
2016-05-11,,,,,,,,,,,,
2016-05-12,,,,,,,,,,,,
2016-05-13,,,,,,,,,,,,
2016-05-16,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,
